timestamp,building_id,building_name,room_id,category,occupancy,room_capacity,indoor_temperature_c,outdoor_temperature_c,humidity_pct,lights_status,fans_status,ac_status,projector_status,computer_usage,computers_active,voltage_v,current_a,power_factor,frequency_hz,power_w,energy_kwh,hour,day_of_week,is_weekend,is_working_hours,occupancy_ratio,temperature_diff_c,active_device_count,cooling_load_index,month,date,injected_fault,anomaly_score,is_anomaly,confidence,severity,reason,recommended_action,estimated_waste_kwh,estimated_cost_inr
2025-07-22 11:00:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R01,computer_lab,54,68,19.9,27.1,75.3,1,0,1,0,0.761,40,231.33,56.39,0.865,50.069,11285.35,7.43791,11,1,0,1,0.7941176470588235,-7.200000000000003,3,5.561764705882355,7,2025-07-22,none,0.0006554954147660608,1,0.05,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.0908505,35.794941875
2025-07-05 11:00:00,BLK-B,Academic Block B — Sciences,BLK-B-F04-R01,academic,6,53,22.79,24.65,72.06,1,0,0,0,0.0,0,230.83,2.674,0.928,50.029,572.58,1.947695,11,5,1,0,0.1132075471698113,-1.8599999999999997,1,0.0,7,2025-07-05,sudden_energy_spike,-0.10306488600265601,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.07123225,9.3732821875
2025-08-02 19:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F01-R03,computer_lab,1,56,32.49,39.35,65.12,1,1,1,0,0.017,1,228.54,23.367,0.874,50.012,4666.94,3.07588,19,5,1,0,0.0178571428571428,-6.859999999999999,3,15.624107142857143,8,2025-08-02,none,-0.029734672142278873,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,1.6917340000000003,14.802672500000003
2025-07-28 13:00:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F03-R03,computer_lab,38,53,20.97,28.36,67.71,1,0,1,1,0.483,31,231.14,48.226,0.876,50.002,9763.1,6.43461,13,0,0,1,0.7169811320754716,-7.390000000000001,4,7.486037735849055,7,2025-07-28,none,0.00539622010074281,1,0.05516924639116435,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.5390355000000002,30.966560625000003
2025-07-27 22:00:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F02-R02,academic,0,56,36.43,38.9,59.1,1,1,0,0,0.0,0,231.15,5.786,0.918,49.938,1227.47,0.97771,22,6,1,0,0.0,-2.469999999999999,2,0.0,7,2025-07-27,lights_on_empty_room,-0.10886944962549588,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,0.5377405000000001,4.705229375000001
2025-08-02 18:15:00,LIB,Central Library (Building F),LIB-F02-R01,library,77,99,30.56,38.02,64.21,1,1,1,0,0.561,17,228.9,41.127,0.874,50.029,8228.09,3.50775,18,5,1,0,0.7777777777777778,-7.460000000000004,4,24.924444444444447,8,2025-08-02,none,0.05076939503323408,1,0.5190502261635493,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.9292625000000003,16.881046875000003
2025-07-21 19:45:00,LIB,Central Library (Building F),LIB-F03-R01,library,72,146,31.24,38.46,59.97,1,1,1,0,0.417,7,228.15,36.65,0.866,50.015,7238.6,3.08592,19,0,0,0,0.4931506849315068,-7.220000000000002,4,21.59095890410959,7,2025-07-21,none,0.0017220100293863227,1,0.05,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.6972560000000003,14.850990000000003
2025-07-30 15:15:00,BLK-A,Academic Block A — Engineering,BLK-A-F02-R02,academic,13,55,26.2,33.2,68.06,1,1,1,1,0.191,0,231.33,24.142,0.874,50.042,4880.6,9.93702,15,2,0,1,0.2363636363636363,-7.000000000000004,5,11.37454545454546,7,2025-07-30,none,0.019530595764828074,1,0.19967462961114404,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,5.465361000000001,47.821908750000006
2025-07-06 19:30:00,LIB,Central Library (Building F),LIB-F01-R02,library,99,151,28.65,36.37,66.5,1,1,1,0,0.425,9,230.68,37.898,0.881,49.965,7701.91,3.28344,19,6,1,0,0.6556291390728477,-7.719999999999999,4,20.480132450331123,7,2025-07-06,none,0.03667173262777612,1,0.3749201876799257,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.8058920000000003,15.801555000000002
2025-07-29 13:30:00,BLK-A,Academic Block A — Engineering,BLK-A-F01-R04,academic,7,42,23.0,29.88,70.22,1,1,1,0,0.171,0,229.0,13.629,0.871,49.998,2717.45,37.163005000000005,13,1,0,1,0.1666666666666666,-6.879999999999999,4,6.859999999999999,7,2025-07-29,sudden_energy_spike,-0.039694522408998956,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,20.439652750000004,178.84696156250004
2025-07-05 17:30:00,ADM,Administrative Block (Building G),ADM-F03-R03,admin,2,15,27.12,34.6,71.14,1,1,1,0,0.122,1,233.2,11.32,0.878,49.972,2318.91,0.57973,17,5,1,0,0.1333333333333333,-7.48,4,12.013333333333335,7,2025-07-05,none,-0.061780947570007405,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.3188515,2.789950625
2025-07-12 04:30:00,BLK-A,Academic Block A — Engineering,BLK-A-F01-R03,academic,0,52,29.22,29.62,73.05,0,0,1,0,0.0,0,230.57,0.187,0.957,50.049,41.24,0.5339700000000001,23,5,1,0,0.0,-0.4000000000000021,0,0.0,7,2025-07-12,ac_on_after_hours,0.006937865298851875,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.29368350000000004,2.5697306250000005
2025-08-02 16:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F01-R01,computer_lab,55,60,27.84,34.97,65.73,1,1,1,0,0.733,40,225.23,59.827,0.871,50.04,11741.36,7.73845,16,5,1,0,0.9166666666666666,-7.129999999999999,4,21.02583333333333,8,2025-08-02,none,0.046632671126590974,1,0.4767576702267746,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.256147500000001,37.241290625000005
2025-08-05 08:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R03,computer_lab,56,58,19.37,26.74,61.13,1,0,1,0,0.912,57,229.8,68.999,0.899,50.022,14247.8,9.39038,8,1,0,1,0.9655172413793104,-7.369999999999997,3,5.385517241379308,8,2025-08-05,none,0.04876662595799086,1,0.49857454902030457,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,5.164709,45.19120375
2025-07-14 14:15:00,BLK-A,Academic Block A — Engineering,BLK-A-F02-R04,academic,27,61,21.52,29.36,65.04,1,0,1,1,0.362,0,229.47,20.864,0.875,49.975,4191.56,8.53412,14,0,0,1,0.4426229508196721,-7.84,4,7.732459016393442,7,2025-07-14,none,0.004856759433851554,1,0.05,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.693766,41.0704525
2025-08-08 19:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R02,computer_lab,0,44,38.67,39.07,66.93,0,0,0,0,0.0,0,233.88,0.163,0.927,50.039,35.41,1.351645,19,4,0,0,0.0,-0.3999999999999986,0,0.0,8,2025-08-08,sudden_energy_spike,-0.06317442892161029,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,0.7434047500000001,6.5047915625
2025-08-02 15:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R02,computer_lab,41,44,24.47,31.79,66.55,1,1,1,0,0.925,61,226.62,67.229,0.889,49.927,13549.1,8.9299,15,5,1,0,0.9318181818181818,-7.32,4,15.048863636363633,8,2025-08-02,none,0.03600894139768818,1,0.3681440199187939,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.9114450000000005,42.97514375
2025-08-06 21:30:00,ADM,Administrative Block (Building G),ADM-F03-R01,admin,0,23,38.53,38.93,58.1,1,0,0,0,0.0,0,228.03,0.181,0.926,49.999,38.23,0.08,21,2,0,0,0.0,-0.3999999999999986,0,0.0,8,2025-08-06,lights_on_empty_room,-0.11392368308149714,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,0.044000000000000004,0.38500000000000006
2025-07-22 18:45:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F02-R02,academic,2,56,29.37,36.7,60.61,1,1,1,0,0.0,0,228.99,22.512,0.878,49.92,4525.38,3.60456,18,1,0,0,0.0357142857142857,-7.330000000000002,3,13.153571428571432,7,2025-07-22,none,-0.08399271786167051,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,1.9825080000000004,17.346945
2025-08-01 09:00:00,BLK-B,Academic Block B — Sciences,BLK-B-F02-R02,academic,5,39,24.99,26.56,68.8,1,0,0,1,0.1,0,230.15,3.185,0.945,50.069,692.42,2.10428,9,4,0,1,0.1282051282051282,-1.5700000000000005,3,0.0,8,2025-08-01,sudden_energy_spike,-0.028811825971284177,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.1573540000000002,10.126847500000002
2025-08-03 13:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R03,computer_lab,49,58,22.39,29.27,73.97,1,0,1,0,0.544,34,229.82,50.684,0.868,50.017,10113.87,6.66582,13,6,1,0,0.8448275862068966,-6.879999999999999,3,9.722241379310343,8,2025-08-03,none,0.02773562864948309,1,0.28356028890788537,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.6662010000000005,32.07925875
2025-07-26 17:00:00,HST-G,Girls Hostel — Priyadarshini Block (Building H),HST-G-F04-R04,hostel,27,37,32.84,35.82,68.13,1,1,0,0,0.0,0,229.48,4.196,0.909,50.031,874.93,6.2713,17,5,1,0,0.7297297297297297,-2.979999999999997,2,0.0,7,2025-07-26,sudden_energy_spike,-0.0686245300572268,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.449215,30.18063125
2025-07-29 17:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R03,computer_lab,55,58,29.49,36.77,65.57,1,1,1,0,0.691,43,229.59,58.957,0.905,49.996,12252.21,8.07513,17,1,0,1,0.9482758620689656,-7.280000000000005,4,24.879482758620696,7,2025-07-29,none,0.02811852865762754,1,0.28747493740222535,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.4413215,38.861563124999996
2025-08-08 11:15:00,HST-B,Boys Hostel — Vignan Vihar (Building I),HST-B-F02-R01,hostel,10,44,25.01,27.56,75.48,1,1,0,0,0.159,0,232.26,5.026,0.922,50.011,1076.11,12.414319999999998,11,4,0,1,0.2272727272727272,-2.549999999999997,3,0.0,8,2025-08-08,sudden_energy_spike,-0.10260193673103063,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,6.827876,59.743915
2025-07-12 18:00:00,BLK-A,Academic Block A — Engineering,BLK-A-F01-R04,academic,1,42,28.0,35.54,62.58,1,1,1,0,0.025,0,230.32,13.209,0.891,49.941,2709.77,5.51714,18,5,1,0,0.0238095238095238,-7.539999999999999,3,11.814761904761903,7,2025-07-12,none,-0.04463874329297712,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,3.0344270000000004,26.551236250000002
2025-07-08 23:45:00,BLK-A,Academic Block A — Engineering,BLK-A-F03-R03,academic,0,55,34.67,35.07,66.32,0,0,0,0,0.0,0,229.54,0.106,0.903,50.024,22.01,1.4911349999999999,23,1,0,0,0.0,-0.3999999999999986,0,0.0,7,2025-07-08,sudden_energy_spike,-0.06085092444989848,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,0.82012425,7.1760871875
2025-08-02 09:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F03-R02,computer_lab,0,63,17.61,25.25,71.34,1,0,1,0,0.531,35,226.08,50.989,0.897,49.994,10337.7,6.81334,9,5,1,0,0.0,-7.640000000000001,3,2.261904761904762,8,2025-08-02,lights_on_empty_room,0.014806091187691828,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,3.7473370000000004,32.789198750000004
2025-07-23 14:30:00,BLK-A,Academic Block A — Engineering,BLK-A-F01-R01,academic,22,42,23.74,31.05,67.48,1,1,1,1,0.512,1,229.66,15.579,0.879,50.065,3146.26,6.4059,14,2,0,1,0.5238095238095238,-7.310000000000002,5,10.742857142857144,7,2025-07-23,none,0.0021263748571483942,1,0.05,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.523245,30.82839375
2025-07-03 15:00:00,LIB,Central Library (Building F),LIB-F02-R01,library,0,99,23.03,30.88,71.32,1,1,1,0,0.315,10,231.17,34.521,0.875,49.988,6985.87,2.97818,15,3,0,1,0.0,-7.849999999999998,4,10.146262626262624,7,2025-07-03,lights_on_empty_room,-0.07225011981683516,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,1.6379990000000002,14.332491250000002
2025-07-11 19:15:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F03-R03,academic,0,58,29.44,36.77,65.33,1,1,1,0,0.0,0,229.15,22.729,0.873,50.08,4548.02,3.62256,19,4,0,0,0.0,-7.330000000000002,3,14.751551724137936,7,2025-07-11,lights_on_empty_room,-0.0701117285191224,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,1.9924080000000002,17.433570000000003
2025-07-11 20:15:00,BLK-A,Academic Block A — Engineering,BLK-A-F01-R04,academic,0,42,33.95,36.96,62.18,1,1,0,1,0.029,0,227.36,5.083,0.914,50.042,1056.26,2.15053,20,4,0,0,0.0,-3.009999999999998,2,0.0,7,2025-07-11,projector_on_empty_room,-0.083103634968267,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,1.1827915,10.349425625
2025-08-06 13:00:00,BLK-A,Academic Block A — Engineering,BLK-A-F04-R04,academic,9,53,22.5,29.24,68.76,1,0,1,1,0.0,0,230.33,20.677,0.871,49.967,4149.71,8.44893,13,2,0,1,0.1698113207547169,-6.739999999999998,3,6.129811320754715,8,2025-08-06,none,0.019298369641511104,1,0.19730042322657212,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.646911500000001,40.660475625000004
2025-07-28 18:45:00,BLK-B,Academic Block B — Sciences,BLK-B-F03-R01,academic,2,36,30.16,37.51,65.66,1,1,1,0,0.05,0,232.1,12.176,0.887,50.022,2505.65,0.50341,18,0,0,0,0.0555555555555555,-7.349999999999998,3,14.260555555555554,7,2025-07-28,none,-0.08231689438026579,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.27687550000000005,2.4226606250000007
2025-07-09 13:45:00,BLK-B,Academic Block B — Sciences,BLK-B-F04-R01,academic,0,53,21.47,28.87,72.81,1,0,1,1,0.0,0,231.02,20.507,0.873,49.985,4134.92,0.83076,13,2,0,1,0.0,-7.400000000000002,3,5.053773584905661,7,2025-07-09,lights_on_empty_room,0.003962832161562568,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,0.45691800000000005,3.9980325000000003
2025-07-26 22:15:00,LIB,Central Library (Building F),LIB-F03-R02,library,13,144,35.68,38.84,63.29,1,1,0,0,0.06,1,226.9,13.807,0.905,50.001,2836.61,9.060319999999999,22,5,1,0,0.0902777777777777,-3.160000000000004,3,0.0,7,2025-07-26,sudden_energy_spike,-0.052674108832358235,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.983176,43.60279
2025-07-14 09:30:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R01,computer_lab,54,68,16.24,23.62,78.82,1,0,1,1,0.788,42,226.82,59.631,0.881,50.015,11914.02,7.85223,9,0,0,1,0.7941176470588235,-7.380000000000003,4,0.0,7,2025-07-14,none,0.06901012046566224,1,0.7055376297438226,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.3187265,37.788856875
2025-08-03 08:45:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F03-R03,computer_lab,50,53,19.96,26.84,74.75,1,0,1,0,0.846,55,229.93,67.462,0.891,49.921,13820.35,9.10867,8,6,1,0,0.9433962264150944,-6.879999999999999,3,5.519245283018868,8,2025-08-03,none,0.06452216177872805,1,0.659654160580147,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,5.009768500000001,43.835474375000004
2025-07-21 05:15:00,HST-B,Boys Hostel — Vignan Vihar (Building I),HST-B-F01-R03,hostel,0,43,24.97,27.5,69.28,1,1,0,1,0.574,1,231.55,5.486,0.91,49.991,1155.91,1.85321,5,0,0,0,0.0,-2.530000000000001,3,0.0,7,2025-07-21,projector_on_empty_room,-0.04153628763491779,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,1.0192655000000002,8.918573125000002
2025-07-05 18:30:00,LIB,Central Library (Building F),LIB-F03-R01,library,0,146,29.13,36.15,66.88,1,1,1,0,0.306,5,229.87,34.176,0.877,49.952,6888.0,2.93645,18,5,1,0,0.0,-7.02,4,18.225,7,2025-07-05,lights_on_empty_room,-0.020768358765052675,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,1.6150475,14.131665625
2025-07-13 14:45:00,BLK-B,Academic Block B — Sciences,BLK-B-F03-R01,academic,2,36,22.7,30.38,68.39,1,1,1,0,0.047,0,227.25,12.433,0.884,49.978,2497.41,0.50176,14,6,1,0,0.0555555555555555,-7.68,3,6.734444444444444,7,2025-07-13,none,-0.06423970355989583,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.275968,2.41472
2025-07-31 18:00:00,LIB,Central Library (Building F),LIB-F02-R02,library,107,130,30.38,36.76,63.97,1,1,1,0,0.72,11,229.55,37.58,0.888,49.953,7659.43,3.26533,18,3,0,0,0.823076923076923,-6.379999999999999,4,23.262461538461533,7,2025-07-31,none,0.03735646627084921,1,0.38192068772658216,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.7959315000000002,15.714400625000001
2025-07-05 18:30:00,ADM,Administrative Block (Building G),ADM-F03-R01,admin,2,23,28.53,35.56,65.95,1,1,1,0,0.068,0,230.84,12.278,0.844,50.026,2392.94,0.59823,18,5,1,0,0.0869565217391304,-7.030000000000001,4,12.56521739130435,7,2025-07-05,none,-0.05810529213527349,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.32902650000000006,2.8789818750000005
2025-07-23 18:00:00,ADM,Administrative Block (Building G),ADM-F01-R01,admin,1,13,28.68,36.6,69.13,1,1,1,0,0.064,0,231.94,10.102,0.889,49.979,2081.88,0.52047,18,2,0,0,0.0769230769230769,-7.920000000000002,4,13.56923076923077,7,2025-07-23,none,-0.07740776571403618,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.2862585,2.5047618750000002
2025-07-15 18:45:00,ADM,Administrative Block (Building G),ADM-F01-R03,admin,1,20,29.14,36.76,61.54,1,1,1,0,0.047,1,231.53,12.094,0.873,49.972,2444.58,0.61114,18,1,0,0,0.05,-7.619999999999997,3,13.397999999999998,7,2025-07-15,none,-0.08450409980631002,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.336127,2.94111125
2025-08-03 14:15:00,BLK-A,Academic Block A — Engineering,BLK-A-F03-R02,academic,1,65,23.02,30.44,68.26,1,1,1,0,0.0,0,232.22,24.02,0.875,49.954,4879.97,9.93571,14,6,1,0,0.0153846153846153,-7.420000000000002,3,6.539076923076924,8,2025-08-03,none,-0.020912580412921655,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,5.464640500000001,47.81560437500001
2025-07-08 19:00:00,ADM,Administrative Block (Building G),ADM-F02-R01,admin,2,19,28.56,36.07,59.02,1,1,1,0,0.093,1,230.96,11.887,0.896,50.049,2460.03,0.61501,19,1,0,0,0.1052631578947368,-7.510000000000002,4,13.340526315789472,7,2025-07-08,none,-0.07644185056044117,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.3382555,2.959735625
2025-07-13 02:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F01-R03,computer_lab,0,56,29.56,32.33,67.63,1,1,0,1,0.014,1,234.15,6.288,0.923,49.951,1359.28,0.89587,2,6,1,0,0.0,-2.77,2,0.0,7,2025-07-13,projector_on_empty_room,-0.07316441785132755,1,0.75,high,Lights remain ON while occupancy is zero.,Switch lights off via occupancy sensors / BMS schedule.,0.49272850000000007,4.311374375000001
2025-07-16 09:00:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F01-R01,computer_lab,44,60,17.61,24.53,71.48,1,0,1,1,0.496,27,228.76,45.697,0.875,50.015,9144.25,6.02675,9,2,0,1,0.7333333333333333,-6.920000000000002,4,0.9186666666666686,7,2025-07-16,none,0.03135641192887928,1,0.32057803116834643,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.3147125,29.003734375
2025-07-23 10:45:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F03-R02,academic,46,71,23.45,25.32,74.72,1,0,1,1,0.0,0,230.83,4.334,0.935,50.082,935.57,1.19519,23,2,0,0,0.647887323943662,-1.870000000000001,2,0.0,7,2025-07-23,ac_on_after_hours,0.010655290393229322,1,0.10893631655101614,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,0.6573545000000001,5.751851875000001
2025-08-07 12:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F03-R03,computer_lab,46,53,21.54,28.2,70.84,1,0,1,0,0.751,49,231.54,63.006,0.874,50.039,12756.75,8.40767,12,3,0,1,0.8679245283018868,-6.66,3,7.8452830188679235,8,2025-08-07,none,0.0024462401957540125,1,0.05,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.6242185000000005,40.461911875000006
2025-07-19 05:30:00,BLK-B,Academic Block B — Sciences,BLK-B-F03-R01,academic,0,36,26.63,27.03,73.19,0,0,0,0,0.0,0,230.57,0.221,0.901,50.048,45.9,1.25993,5,5,1,0,0.0,-0.4000000000000021,0,0.0,7,2025-07-19,sudden_energy_spike,-0.04996118843653752,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,0.6929615,6.063413125
2025-07-27 10:45:00,ADM,Administrative Block (Building G),ADM-F02-R03,admin,1,22,24.4,25.93,72.78,1,0,1,0,0.031,0,230.79,1.647,0.92,49.964,349.76,0.53744,23,6,1,0,0.0454545454545454,-1.5300000000000011,1,0.0,7,2025-07-27,ac_on_after_hours,-0.027770744281267024,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.295592,2.58643
2025-08-06 18:30:00,ADM,Administrative Block (Building G),ADM-F02-R01,admin,1,19,29.82,37.55,63.74,1,1,1,0,0.034,0,230.96,11.366,0.869,49.987,2281.52,0.57038,18,2,0,0,0.0526315789473684,-7.729999999999997,3,14.26315789473684,8,2025-08-06,none,-0.08137285754982915,1,0.75,critical,HVAC running after hours with negligible occupancy.,Set HVAC occupancy-based setback and lock after 18:00 except hostels.,0.313709,2.74495375
2025-07-12 12:00:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F03-R02,academic,12,71,25.04,26.73,68.85,1,0,0,0,0.0,0,233.41,3.153,0.93,50.017,684.57,4.74419,12,5,1,0,0.1690140845070422,-1.6900000000000013,1,0.0,7,2025-07-12,sudden_energy_spike,-0.0713809913835386,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,2.6093045,22.831414374999998
2025-07-14 14:15:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R01,computer_lab,54,68,21.83,29.05,68.83,1,0,1,1,0.531,28,231.41,45.85,0.885,50.009,9393.21,6.19083,14,0,0,1,0.7941176470588235,-7.220000000000002,4,9.06029411764706,7,2025-07-14,none,0.015291049163627335,1,0.15633084698888391,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,3.4049565000000004,29.793369375000005
2025-07-28 14:15:00,BLK-A,Academic Block A — Engineering,BLK-A-F02-R04,academic,12,61,21.86,29.45,68.84,1,0,1,1,0.174,0,229.62,20.37,0.895,49.99,4187.67,8.52622,14,0,0,1,0.1967213114754098,-7.59,4,6.522131147540983,7,2025-07-28,none,0.017331229162968365,1,0.17718900157944206,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.689421,41.03243375
2025-07-09 10:00:00,LAB-CSE,Computer Science Laboratories (Building E),LAB-CSE-F02-R02,computer_lab,27,44,17.53,24.99,74.19,1,0,1,1,0.443,29,229.25,37.924,0.883,50.0,7675.06,5.05846,10,2,0,1,0.6136363636363636,-7.459999999999997,4,1.5974999999999977,7,2025-07-09,none,0.020904388545295527,1,0.21371985218936668,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,2.7821530000000005,24.343838750000003
2025-08-07 14:30:00,HST-G,Girls Hostel — Priyadarshini Block (Building H),HST-G-F02-R03,hostel,13,45,29.27,32.04,74.51,1,1,0,0,0.0,0,227.98,5.121,0.927,49.966,1081.92,7.4712000000000005,14,3,0,1,0.2888888888888888,-2.77,2,0.0,8,2025-08-07,sudden_energy_spike,-0.10580809791662665,1,0.75,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,4.109160000000001,35.95515000000001
2025-08-06 12:30:00,BLK-C,Academic Block C — Management & Humanities,BLK-C-F01-R01,academic,5,61,20.37,28.22,70.45,1,0,1,1,0.0,0,228.21,21.044,0.865,49.982,4152.49,3.30752,12,2,0,1,0.081967213114754,-7.849999999999998,3,4.565901639344261,8,2025-08-06,none,0.010595605363400984,1,0.10832611569653092,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,1.819136,15.917440000000001
2025-07-17 15:45:00,BLK-B,Academic Block B — Sciences,BLK-B-F03-R01,academic,22,36,26.25,33.75,70.88,1,1,1,1,0.558,2,231.72,15.784,0.851,49.932,3114.12,0.62567,15,3,0,1,0.6111111111111112,-7.5,5,15.708333333333334,7,2025-07-17,none,0.009842360317364629,1,0.10062517675002959,medium,Statistical outlier in energy/device pattern.,Verify sensor health and compare with adjacent rooms.,0.3441185,3.011036875
